
---------- Begin Simulation Statistics ----------
simSeconds                                   0.009348                       # Number of seconds simulated (Second)
simTicks                                   9347953965                       # Number of ticks simulated (Tick)
finalTick                                  9347953965                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    112.02                       # Real time elapsed on the host (Second)
hostTickRate                                 83447774                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     794624                       # Number of bytes of host memory used (Byte)
simInsts                                     54404685                       # Number of instructions simulated (Count)
simOps                                       89387490                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   485661                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     797947                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                        26021596                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.659497                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.516306                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                       67225150                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1274                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                      67105026                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                  1299                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              780138                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           691339                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                575                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples           25853414                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.595596                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.551653                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.corrected_0::Return            3      0.01%      0.01% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallDirect          348      1.28%      1.29% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect           72      0.26%      1.55% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond        26227     96.31%     97.86% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond          475      1.74%     99.60% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     99.60% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond          108      0.40%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total        27233                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return       460539     11.97%     11.97% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect       460343     11.97%     23.94% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect          201      0.01%     23.94% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond      2753512     71.58%     95.52% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond       171917      4.47%     99.99% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     99.99% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond          265      0.01%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total      3846777                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect          179      0.67%      0.67% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect           66      0.25%      0.92% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond        25981     97.58%     98.50% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond          304      1.14%     99.64% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.64% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond           96      0.36%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total        26626                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget      1173682     29.94%     29.94% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB      2280913     58.19%     88.13% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS       464812     11.86%     99.99% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect          404      0.01%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total      3919811                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch         8579     31.53%     31.53% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return        18612     68.40%     99.93% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect            3      0.01%     99.94% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect           16      0.06%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total        27210                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted          2808675                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken      1638114                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect            27233                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss           888                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted         8830                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted        18403                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups             3919811                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates                8647                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits                2666074                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.680154                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted           1268                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups           1369                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits               404                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses             965                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return       464812     11.86%     11.86% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect       464818     11.86%     23.72% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect          327      0.01%     23.72% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond      2808675     71.65%     95.38% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond       180137      4.60%     99.97% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond            0      0.00%     99.97% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond         1042      0.03%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total      3919811                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return       464420     37.04%     37.04% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect          497      0.04%     37.08% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect          324      0.03%     37.11% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond       787004     62.77%     99.88% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond          450      0.04%     99.92% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond            0      0.00%     99.92% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond         1042      0.08%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total      1253737                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect          348      4.02%      4.02% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%      4.02% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond         7824     90.48%     94.51% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond          475      5.49%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total         8647                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect          348      4.02%      4.02% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%      4.02% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond         7824     90.48%     94.51% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond          475      5.49%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
